time,speed,baro_pressure,amb_air_temp,accelerator_pos_d,accelerator_pos_e,
230303_133840,29.953212483735072,90.33066292639818,-81.93455181157154,-76.91538074120045,63.87254593630847,
230303_133840,29.969906079791123,90.34316772525551,-81.91789141439905,-76.89874711854307,63.889132827742806,
230303_133841,29.986635371201,90.35587671980416,-81.90122673762652,-76.88211463093977,63.90577785316357,
230303_133841,30.0033984154926,90.3687893463202,-81.88455992200632,-76.86548541315736,63.92247918151076,
230303_133841,30.020085001013335,90.381819984692,-81.86800040371274,-76.84896863250846,63.93912692938623,
230303_133841,30.036788955298046,90.39504107006381,-81.85145493676482,-76.83247128771454,63.955814554621654,
230303_133842,30.053491430323483,90.40843818933169,-81.83494223544885,-76.81601203933657,63.972523351580165,
230303_133842,30.070185611489627,90.4220061228083,-81.81846912468994,-76.79959771237,63.98924647497172,
230303_133842,30.08683826097357,90.4357176133041,-81.80206834434668,-76.78326087857765,64.00595065780375,
230303_133842,30.103470340737104,90.44958962888282,-81.78571919794271,-76.76698095701248,64.02265684496062,
230303_133843,30.12011443987548,90.46365006722388,-81.76938979197588,-76.75072619672139,64.03939786223857,
230303_133843,30.136708841854325,90.47784718024181,-81.75314071797044,-76.73455692464395,64.05611171464061,
230303_133843,30.170832950985275,90.50760739726823,-81.71982674153732,-76.70142409722766,64.09055369053888,
230303_133844,30.18725005208699,90.52219914692505,-81.70384786696602,-76.68554060507601,64.10715870115908,
230303_133844,30.20363249142667,90.53693976140555,-81.6879344951353,-76.66972783772943,64.12375158807401,
230303_133844,30.21998313968767,90.55183252838523,-81.67208397622254,-76.65398316989162,64.14033533404165,
230303_133844,30.23624649904398,90.56682688533763,-81.65635006600402,-76.63835999795164,64.15685369259045,
230303_133845,30.252452578327734,90.58195021329969,-81.64070372422414,-76.62282947707808,64.17333706224369,
230303_133845,30.26857364659396,90.59717653376997,-81.62517169222562,-76.60741814750426,64.18975723952308,
230303_133845,30.284636646444977,90.61253133493076,-81.60972803280085,-76.59210027486672,64.20614165756686,
230303_133845,30.300654682415185,90.62802803316062,-81.59436026279977,-76.57686350576073,64.22250384044075,
230303_133846,30.316555841365524,90.64359708858406,-81.57913742286608,-76.56177629334242,64.23877029045235,
230303_133846,30.33237253971779,90.65926972451751,-81.56402839033872,-76.54680777631553,64.25497410479845,
230303_133846,30.34813421687116,90.67507590584943,-81.54900514890939,-76.53193022278901,64.27114556825853,
230303_133846,30.363819832193865,90.6909955711965,-81.53408794484947,-76.51716373014882,64.2872632309152,
230303_133847,30.379360975560267,90.70695892836174,-81.5193418101327,-76.50257262226988,64.3032567076776,
230303_133847,30.394764461322865,90.72297159973672,-81.50475999849594,-76.48815021939693,64.31913288010458,
230303_133847,30.410052461593597,90.73905598877852,-81.49032139919953,-76.47387561915394,64.33491449854446,
230303_133847,30.42526127695114,90.75525081749593,-81.47599185570769,-76.45971503333715,64.35063912279966,
230303_133848,30.440320208855905,90.77148089920692,-81.46183798062737,-76.44573434209407,64.36623363899149,
230303_133848,30.455272008093257,90.78779201753439,-81.44781955334666,-76.43189375759883,64.38174228137763,
230303_133848,30.47008691064851,90.804151823524,-81.4339644639986,-76.41822085726717,64.3971342341926,
230303_133848,30.48476902049565,90.82056462342338,-81.42026887186509,-76.4047118311714,64.41241369113226,
230303_133849,30.4993254343707,90.83703852081837,-81.40672617473918,-76.39136017257071,64.42758807317757,
230303_133849,30.513722569475703,90.85353527930835,-81.39336759051474,-76.3781966519669,64.44262233101321,
230303_133849,30.528015104577932,90.87011801200686,-81.38014242268115,-76.36517132673046,64.45757365635855,
230303_133849,30.542125245575434,90.8866965005858,-81.3671227062515,-76.35235515753253,64.4723606402162,
230303_133850,30.556095394591036,90.90332004959882,-81.35426922438594,-76.33970948959593,64.48702765327774,
230303_133850,30.569917026708858,90.91997897563692,-81.341589860039,-76.32724212620779,64.50156583754543,
230303_133850,30.58361604871442,90.93670549245265,-81.32906106430664,-76.31492993502647,64.51600253572381,
230303_133850,30.597153742847297,90.95345329207267,-81.31671840438787,-76.30280789989459,64.53029707963223,
230303_133851,30.610480122148278,90.97015952407196,-81.30460727602807,-76.2909205714977,64.54439655872527,
230303_133851,30.62362466274206,90.98685976298088,-81.29270064755225,-76.27924137170844,64.55833198330097,
230303_133851,30.63659052964749,91.00355761853571,-81.2809955896261,-76.26776741335921,64.57210664407035,
230303_133851,30.64939302999485,91.02027306007092,-81.26947829783127,-76.25648517320207,64.58573687240111,
230303_133852,30.66200566167902,91.03697162348669,-81.25817268188315,-76.24541807814617,64.59919442368773,
230303_133852,30.67446822441578,91.05370679969843,-81.24704315920192,-76.23453132180074,64.61252190801288,
230303_133852,30.686701955180315,91.0703726194499,-81.23616006986657,-76.22389370454431,64.62563504008027,
230303_133852,30.698753321259364,91.08703149502344,-81.22548190685434,-76.21346463392136,64.63858352390251,
230303_133853,30.71060273664113,91.10365641883764,-81.21502603620822,-76.20326105456611,64.65134631265752,
230303_133853,30.722260090378132,91.12026124704816,-81.20478372862915,-76.19327444777068,64.66393408925069,
230303_133853,30.733736235936327,91.13686231301503,-81.19474561401343,-76.18349572583341,64.67635864189934,
230303_133853,30.745001291244964,91.15341692780875,-81.18493790200985,-76.17395042973875,64.68858771728871,
230303_133854,30.756035105273597,91.16989446631706,-81.17537795843047,-76.16465542542886,64.70059931025591,
230303_133854,30.766897130802793,91.18638431220069,-81.16601440025096,-76.15556078385792,64.7124582007866,
230303_133854,30.777507770039776,91.20276572641001,-81.1569158507942,-76.14673313661764,64.72407750765457,
230303_133854,30.787908803009262,91.21910207295056,-81.14804628264064,-76.13813752023135,64.73550283720967,
230303_133855,30.798096027730363,91.23538731765171,-81.13940937907294,-76.1297774936862,64.74672964586344,
230303_133855,30.80807041320406,91.25162373919346,-81.13100444755625,-76.121652435422,64.7577590946381,
230303_133855,30.81781674199383,91.26778696112149,-81.12284438086456,-76.11377481554861,64.76857440681654,
230303_133855,30.827320310725238,91.28385185954289,-81.11494136543938,-76.10615637187452,64.7791591625555,
230303_133856,30.836577442479093,91.2998107433718,-81.10729818648431,-76.09879973601369,64.78950909895636,
230303_133856,30.845616412040997,91.31571238868364,-81.09989149753987,-76.09168243639033,64.79965582664276,
230303_133856,30.85444014966092,91.3315639049461,-81.09271926381322,-76.0848025916355,64.80960287180739,
230303_133856,30.86300885762211,91.34729412038986,-81.08581388821956,-76.07819129520273,64.81930541033954,
230303_133857,30.871334020896608,91.36292887694124,-81.07916265907353,-76.07183634609547,64.82878099665261,
230303_133857,30.87940663999809,91.37843303888658,-81.07278239370213,-76.06575377411497,64.83800528850594,
230303_133857,30.887251881094805,91.39387310614066,-81.06664355644604,-76.05991543619835,64.84702113215309,
230303_133857,30.894840359893603,91.40918610909628,-81.06077251607414,-76.05434644812698,64.85579017841386,
230303_133858,30.902180929472294,91.4243894541911,-81.05516232674944,-76.04904020346095,64.86432262228881,
230303_133858,30.909271660308153,91.43947955540978,-81.04981383114676,-76.04399751884687,64.87261737827178,
230303_133858,30.9160997514161,91.45442864159966,-81.04473874473524,-76.03922941925825,64.88065602979968,
230303_133858,30.92267132733228,91.469249267757,-81.03993020826334,-76.03472940942582,64.8884490566079,
230303_133859,30.93709388348814,91.50354612966095,-81.02968993487883,-76.02521956004603,64.90577830182107,
230303_133859,30.942820684348394,91.51797575020056,-81.0257672397517,-76.02161132061279,64.91276282416912,
230303_133900,30.948258096844455,91.53219602135712,-81.02213467046997,-76.01829296641748,64.9194607554304,
230303_133900,30.953430178872715,91.54626610491145,-81.01877549062876,-76.01524903822552,64.92590125123985,
230303_133900,30.958347754404524,91.56021742729719,-81.015683025295,-76.01247358058217,64.93209803911415,
230303_133900,30.962986480295168,91.57398115278221,-81.01287260854019,-76.00998036485096,64.93802048387602,
230303_133901,30.967352091946,91.5875711829544,-81.01034022902334,-76.00776567833688,64.94367549890376,
230303_133901,30.97145551740144,91.6010224423296,-81.0080797030026,-76.00582415973182,64.94907735933606,
230303_133901,30.97529380835227,91.61432923633812,-81.00609335658986,-76.00415802546715,64.95422269071955,
230303_133901,30.978848530354288,91.62742642740842,-81.00439051263895,-76.0027750235183,64.95908662443291,
230303_133902,30.982130388612692,91.64035155930507,-81.00296528873969,-76.00167016976701,64.96368389844669,
230303_133902,30.985141163047583,91.6531087480941,-81.0018176588145,-76.0008435480863,64.9680156369603,
230303_133902,30.987874534699166,91.66567641063104,-81.00094968873726,-76.0002966835576,64.97207441264526,
230303_133902,30.990338161386486,91.6780916078235,-81.0003596934223,-76.00002885421132,64.97587149980889,
230303_133903,30.99251558747038,91.69026931140012,-81.00005124705196,-76.00004141915858,64.9793812638437,
230303_133903,30.994418347388027,91.70226852276365,-81.00002173938873,-76.00033330279636,64.9826215960372,
230303_133903,30.996041660688686,91.71405943635993,-81.00027130450736,-76.00090384172289,64.98558439645821,
230303_133903,30.997388490036872,91.72566374439228,-81.00080042949845,-76.00175411401277,64.98827509979913,
230303_133904,30.998455062619442,91.73705123046592,-81.00160767193904,-76.00288184161695,64.99068674953442,
230303_133904,30.99924450882904,91.7482438170352,-81.00269446223068,-76.00428906725466,64.99282408260662,
230303_133904,30.999755451507493,91.75925578096857,-81.00406378712394,-76.00597921695261,64.99468855623076,
230303_133904,30.999985222473985,91.77000457234584,-81.00570443404496,-76.00793865555129,64.99626694632647,
230303_133905,30.99993617588123,91.78057362131808,-81.00762849157844,-76.01018193407067,64.99757201708346,
230303_133905,30.99960708013937,91.79092460512702,-81.00983057649277,-76.01270254132703,64.99859777073553,
230303_133905,30.99899856149588,91.80104686613038,-81.01230809423993,-76.01549754851048,64.99934340868451,
230303_133905,30.998110957985766,91.81094220452704,-81.0150609879566,-76.0185669467212,64.99980946589356,
230303_133906,30.9969447794178,91.82060794380575,-81.01808819981336,-76.02190958599886,64.99999605794154,
230303_133906,30.995497614053,91.83005923684759,-81.02139513840783,-76.02553138173319,64.99990295095007,
230303_133906,30.993773981866244,91.83926577954624,-81.02497134160704,-76.02942086553259,64.99953033808083,
230303_133906,30.991769796209457,91.84824945236235,-81.02882528975388,-76.03358726126882,64.99887734212759,
230303_133907,30.989486280038793,91.8570005300715,-81.03295388020602,-76.0380271478953,64.99794382063946,
230303_133907,30.986937353526145,91.86547332688616,-81.03733331102569,-76.04271505727986,64.99673643925662,
230303_133907,30.984106349115986,91.87372659686305,-81.0419928004051,-76.04768232479677,64.99524773334696,
230303_133907,30.98100219083251,91.88173116102156,-81.04691710512242,-76.05291264209296,64.99348199102036,
230303_133908,30.977621130969034,91.88949625901023,-81.05211209534477,-76.05841223601286,64.99143702628947,
230303_133908,30.97397635949411,91.89699379939674,-81.05755788891862,-76.06416010210536,64.98912110001366,
230303_133908,30.970052908709633,91.90425535901396,-81.06327700381634,-76.0701800233504,64.98652479546763,
230303_133908,30.965846889968503,91.91128293674258,-81.06927417441244,-76.07647686923802,64.9836448850939,
230303_133909,30.961369927438266,91.91805431011089,-81.07553233053102,-76.08303267420703,64.98048896332888,
230303_133909,30.956629275667844,91.92455982796926,-81.08204158198716,-76.08983708919094,64.97706231200979,
230303_133909,30.951620044620785,91.93080727075308,-81.08880881526078,-76.09689734226902,64.97336153918594,
230303_133909,30.946356751461142,91.93678046568375,-81.09581476575823,-76.10419337810585,64.96939761379308,
230303_133910,30.94082767887811,91.94249437263396,-81.1030753176305,-76.111741776435,64.96516192728349,
230303_133910,30.935034787892995,91.94794651326708,-81.11058783563817,-76.11953978709164,64.96065591258595,
230303_133910,30.928980810231785,91.95313412911419,-81.11834871800258,-76.12758366714331,64.95588168730315,
230303_133910,30.922667561838015,91.95805566682608,-81.1263556560566,-76.13587102359912,64.9508406702572,
230303_133911,30.91609913393103,91.96270818873484,-81.13460350628422,-76.14439653109959,64.94553616456929,
230303_133911,30.90928214527218,91.96708791257088,-81.14308410455202,-76.15315178796138,64.93997363208908,
230303_133911,30.90219820423709,91.9712060634467,-81.15182023276205,-76.16216030005428,64.93413798430053,
230303_133911,30.894847275192344,91.97506020658543,-81.16081149320726,-76.17142158091497,64.92802889478894,
230303_133912,30.887260958649385,91.97863380728467,-81.17001926232136,-76.1808958555569,64.92167260690803,
230303_133912,30.879416717908,91.98193792616705,-81.1794709496704,-76.1906113382193,64.91505031268619,
230303_133912,30.871343304231033,91.98496093055229,-81.18913200426113,-76.20053252555208,64.90818633964015,
230303_133912,30.86300876464462,91.9877147603852,-81.19904065830288,-76.21069867858067,64.9010535183943,
230303_133913,30.854458726946866,91.99018481268263,-81.20914275006243,-76.22105424012202,64.89369095826211,
230303_133913,30.84566091748882,91.99238140764753,-81.21947658788498,-76.23163850529069,64.88607099514843,
230303_133913,30.83660681914054,91.99430499862746,-81.23005188010742,-76.24246136476137,64.87818604574387,
230303_133913,30.82734667374914,91.99594531252004,-81.24081000487361,-76.25346286389559,64.87007990139766,
230303_133914,30.81784101493426,91.99731004549854,-81.25179696671442,-76.26469003713228,64.86171810340342,
230303_133914,30.808094470122278,91.99839722086992,-81.2630071559819,-76.27613711717694,64.85310456973527,
230303_133914,30.79812356947808,91.99920451772188,-81.27442148552066,-76.28778463178554,64.84425384072779,
230303_133915,30.773396813658138,91.99999999473845,-81.30251446288612,-76.31641953317315,64.82215098701673,
230303_133915,30.762681488936416,91.99985828132613,-81.31460254057416,-76.32872780876832,64.81251063320829,
230303_133915,30.751730763862714,91.9994355013456,-81.32690704477983,-76.3412489691843,64.80262301452787,
230303_133915,30.74062836084619,91.99873624093641,-81.33933410932472,-76.3538875655597,64.79256389834978,
230303_133916,30.729286746720604,91.99775594713145,-81.35198192546969,-76.36674345284824,64.78225409022616,
230303_133916,30.717750478750368,91.99649764927645,-81.36480062551173,-76.37976593181399,64.77173400723738,
230303_133916,30.706024364678996,91.9949625268398,-81.37778499425646,-76.39294972224651,64.76100810816342,
230303_133916,30.694094638096963,91.99314890430087,-81.3909559233645,-76.40631603574988,64.75005912596406,
230303_133917,30.681946861153342,91.9910536376883,-81.40431230125024,-76.41986372250366,64.73888776741768,
230303_133917,30.669619490909795,91.98868297130014,-81.41782863513517,-76.43356691814927,64.72751529052914,
230303_133917,30.657124588168752,91.98604012436887,-81.43148623439016,-76.44740669431846,64.71595762777012,
230303_133917,30.644440837619406,91.9831209892165,-81.44530845625846,-76.46140673094398,64.70419512442892,
230303_133918,30.63159785715494,91.97993278477475,-81.45926313271556,-76.47553445737063,64.69225526684542,
230303_133918,30.618516224714273,91.97645469065185,-81.47343632813524,-76.48987697441153,64.68006410879342,
230303_133918,30.60529201634984,91.97271141672644,-81.48772381451438,-76.50432878554116,64.66771106927628,
230303_133918,30.59190773085543,91.96869902395531,-81.50214467965709,-76.51890922658899,64.65517992955967,
230303_133919,30.578363032503404,91.96441775420622,-81.51669933280355,-76.53361872097365,64.64247043045596,
230303_133919,30.564653818560107,91.95986564971865,-81.53139444053771,-76.54846399267602,64.62957674822704,
230303_133919,30.550802958942796,91.95505270529019,-81.54619887057909,-76.56341364087763,64.6165262960012,
230303_133919,30.536786091824396,91.94996842757247,-81.56114532750222,-76.57850065466192,64.60329028012761,
230303_133920,30.52263784521514,91.9446262036634,-81.57619469728932,-76.59368556767322,64.58990336043775,
230303_133920,30.508330056376426,91.93901549609085,-81.59137695346253,-76.60899861242815,64.57633890196372,
230303_133920,30.49385234920517,91.93313133668416,-81.60670293265935,-76.62445073422326,64.56258696451911,
230303_133920,30.47926108549837,91.9269965371333,-81.62211299777786,-76.63998176173328,64.5487010374395,
230303_133921,30.46450087398063,91.92058761148559,-81.63766556958443,-76.6556505818882,64.53462841684086,
230303_133921,30.449642443514488,91.91393519253577,-81.65328835951385,-76.6713843484084,64.52043447931156,
230303_133921,30.43466797393044,91.90703213496644,-81.66899352500694,-76.68719537241833,64.50610843004445,
230303_133921,30.41956189330987,91.89987122977045,-81.6848041338892,-76.70310683568168,64.49162923380264,
230303_133922,30.404317840767032,91.89244885774569,-81.70072450100638,-76.7191230759337,64.47699275215787,
230303_133922,30.38893733232233,91.88476493066239,-81.71675286627344,-76.73524229810661,64.46220035960866,
230303_133922,30.373480869912477,91.876849857845,-81.73282621135726,-76.7514011319763,64.44731026829157,
230303_133922,30.357955392962353,91.86870843872902,-81.74893758700952,-76.76759262828877,64.43232928514551,
230303_133923,30.34229243873152,91.86030475240283,-81.76515797470023,-76.78388812029559,64.41719139681047,
230303_133923,30.32652911534886,91.85165793420204,-81.7814488677815,-76.80024890058364,64.4019323155906,
230303_133923,30.310710272592125,91.84279313845106,-81.7977639696902,-76.81662849018433,64.38659556769794,
230303_133923,30.29477912079319,91.83367872855996,-81.81416188329891,-76.83308572890861,64.37112611743248,
230303_133924,30.278770927428774,91.82433450820682,-81.83060627392014,-76.84958414009468,64.35555813705301,
230303_133924,30.262674210789985,91.81475368302452,-81.84710892004017,-76.86613553819952,64.33988044861155,
230303_133924,30.246461246699997,91.80491885581064,-81.86369805417046,-76.88276819733738,64.32406597519879,
230303_133924,30.230198743994492,91.79487009974885,-81.8803053500873,-76.89941364471076,64.30817969387287,
230303_133925,30.213862625622884,91.78459269062473,-81.89695547160886,-76.91609656172972,64.29219810737484,
230303_133925,30.19749519306322,91.77411359498814,-81.91360531757377,-76.93277377198167,64.27616266923381,
230303_133925,30.18109388244124,91.7634320010233,-81.93025764260898,-76.94944810396004,64.26007097362566,
230303_133925,30.164588634365117,91.752501727445,-81.94698353014138,-76.96619067467117,64.2438541734389,
230303_133926,30.148054233085702,91.7413717315617,-81.96370703144069,-76.98292545666197,64.22758572752862,
230303_133926,30.131462225796483,91.73002286707408,-81.98045698713194,-76.99968131049438,64.21123758486189,
230303_133926,30.114848627289142,91.71847975453466,-81.99719699256524,-77.01642181828907,64.1948452726815,
230303_133926,30.098215490231656,91.70674427134603,-82.01392505922047,-77.03314500506252,64.1784108740627,
230303_133927,30.081564403484165,91.69481789485593,-82.03063969686653,-77.04984939175723,64.1619359603812,
230303_133927,30.064910592222862,91.68271200373493,-82.04732566126663,-77.06651975778823,64.14543570015415,
230303_133927,30.048170795769327,91.67036531165144,-82.06406625385567,-77.08323930362968,64.12882748832816,
230303_133927,30.03141704053703,91.65782985253067,-82.08078925203723,-77.09994218053407,64.11217633815193,
230303_133928,30.014714468326595,91.6451553163416,-82.09742980150902,-77.11654471724185,64.09556601265965,
230303_133928,29.99800175399029,91.63229602609972,-82.1140491367338,-77.1331270060729,64.07891670323959,
230303_133928,29.981300473760832,91.61926867186259,-82.13062584525107,-77.14966136852935,64.0622561922411,
230303_133928,29.964596502443243,91.60606225952456,-82.14717394039656,-77.16616178358132,64.04557040979577,
230303_133929,29.947882520951357,91.59267055959066,-82.16370060943052,-77.18263540422706,64.0288519734136,
230303_133929,29.93120050495943,91.57912720027272,-82.18016429599277,-77.19904080628238,64.01214290952085,
230303_133929,29.91453403828032,91.56541903678635,-82.19658128421514,-77.21539422296117,63.99542675854055,
230303_133929,29.897860591658663,91.55152699735848,-82.2129736535613,-77.23171763117956,63.978680868301346,
230303_133930,29.88126157017154,91.53751913557012,-82.22926142833815,-77.24793139911544,63.9619870134184,
230303_133930,29.844907427099663,91.50621513468572,-82.26482338699601,-77.28331245994785,63.925345440112324,
230303_133931,29.828399331112546,91.49171423723675,-82.28092118939796,-77.29931949286104,63.908670328817266,
230303_133931,29.811962068519755,91.4770960559341,-82.29691818238817,-77.31522073001497,63.89204382458445,
230303_133931,29.79557299088129,91.46234075240582,-82.31283644729625,-77.33103808735913,63.875443116300126,
230303_133931,29.77925587525738,91.44746992201824,-82.32865294945891,-77.34674869593951,63.85889226600354,
230303_133932,29.762966410281035,91.4324428210939,-82.34441056997412,-77.36239513974277,63.84234630157098,
230303_133932,29.746769742411878,91.41731946364754,-82.36004628140226,-77.37791483212561,63.82587136480445,
230303_133932,29.730622355836463,91.40205928778735,-82.37560207926984,-77.39334945962774,63.80942323236097,
230303_133932,29.71455502382657,91.38669110408303,-82.39104826751651,-77.40866954852653,63.793033214070896,
230303_133933,29.69857703152131,91.3712239980048,-82.40637600450991,-77.42386633711095,63.77671076917078,
230303_133933,29.682682012626678,91.35565199222707,-82.42159138179703,-77.43894586943706,63.76044945626789,
230303_133933,29.666834245409348,91.3399393210744,-82.43672847374728,-77.45394189170406,63.74421261934052,
230303_133933,29.651109001458373,91.32416039537313,-82.45171534550397,-77.46878311933024,63.72807734996081,
230303_133934,29.635443395717253,91.30825194751729,-82.46661188652207,-77.48352889396335,63.71197911622626,
230303_133934,29.619898894875064,91.29227604425895,-82.48135962478678,-77.49812128468244,63.69598099453266,
230303_133934,29.60449813768928,91.27625699041306,-82.49593722589148,-77.51253922814034,63.680106459540745,
230303_133934,29.58920696431493,91.2601599360288,-82.51037714469143,-77.52681484558587,63.66432038727174,
230303_133935,29.574030417404547,91.24399017244716,-82.52467465467724,-77.54094345119982,63.64862795325054,
230303_133935,29.558974915781324,91.22775457843821,-82.53882367742084,-77.55491907723014,63.633035799837664,
230303_133935,29.544021680687326,91.21143253201555,-82.55284180819596,-77.56875905373172,63.617524459347024,
230303_133935,29.5291928960012,91.1950477671864,-82.56670816543307,-77.5824427493877,63.60211686833987,
230303_133936,29.514501304795054,91.17861440935114,-82.58041082897647,-77.59595843886919,63.58682628662343,
230303_133936,29.499926327277194,91.16210914730803,-82.59396896622403,-77.60932498219677,63.571631230866544,
230303_133936,29.485509274341744,91.14557874731999,-82.60734413071165,-77.62250448731315,63.55657477927068,
230303_133936,29.47122369557196,91.12899294449251,-82.62056089195511,-77.63552116780842,63.54162930876038,
230303_133937,29.457074583453068,91.1123570422637,-82.63361450097857,-77.64837032899874,63.526800013598766,
230303_133937,29.443103183993326,91.09571982931315,-82.64646700614588,-77.66101461260311,63.51213010923179,
230303_133937,29.42930493287978,91.07907686546264,-82.65912273373918,-77.67345834067889,63.49761498053927,
230303_133937,29.415662298602314,91.06240727877537,-82.67159786510177,-77.68571740048606,63.48323617403887,
230303_133938,29.40217488621724,91.0457103496335,-82.68389266709967,-77.69779205610932,63.468993288808164,
230303_133938,29.388861740620328,91.02900962128713,-82.69598981934614,-77.70966529666957,63.454906383363166,
230303_133938,29.375707182159978,91.01228529439511,-82.70790351374686,-77.7213510470409,63.44095888805975,
230303_133938,29.362729634472483,90.99556053980727,-82.71961703080126,-77.73283289917242,63.4271702922341,
230303_133939,29.34992857875994,90.97883470297239,-82.73113084125919,-77.74411130502094,63.413540046458486,
230303_133939,29.33733611751067,90.96215042108014,-82.74241619315583,-77.75515815364629,63.400102421013514,
230303_133939,29.324914867836153,90.94545853201234,-82.7535066442744,-77.76600627619779,63.386817582746296,
230303_133939,29.3126504538366,90.9287383965895,-82.76441482621598,-77.77666799335773,63.373669952373255,
230303_133940,29.30061078356828,90.91208262942791,-82.77508030523438,-77.78708423754469,63.360732377628686,
230303_133940,29.288783099904308,90.89547504444919,-82.78551468682635,-77.79726639464228,63.34799129615026,
230303_133940,29.27710043616155,90.87882048586164,-82.7957768020941,-77.80727183290789,63.33537446398817,
230303_133940,29.26564215358167,90.86223099648002,-82.80579679334586,-77.81703240624238,63.32296741151886,
230303_133941,29.254378745587047,90.84566425703262,-82.81560049929135,-77.82657329674032,63.31073826788469,
230303_133941,29.24332805356017,90.82914624645197,-82.82517235587628,-77.83587934894844,63.29870636138936,
230303_133941,29.2324991845144,90.81269107779676,-82.83450456327792,-77.8449429971606,63.28688167154708,
230303_133941,29.22190069753035,90.79631274394215,-82.84358991983527,-77.85375728169225,63.27527367049227,
230303_133942,29.21151828651352,90.77998972336434,-82.85244079284935,-77.86233422159752,63.263866764309824,
230303_133942,29.20135327590159,90.7637239651062,-82.86105601956469,-77.87067268486699,63.25266239917627,
230303_133942,29.191377951793648,90.74746949240946,-82.86945883084456,-77.87879509218278,63.24162979527647,
230303_133942,29.18166102610124,90.73133825355347,-82.87759130629969,-77.88664547513554,63.23084497889979,
230303_133943,29.172151296547362,90.71524567956963,-82.88549640725066,-77.8942652996795,63.22025113921458,
230303_133943,29.16289623104244,90.69927218679776,-82.89313466313772,-77.90161653005225,63.2099012046332,
230303_133943,29.153861139527454,90.68335834912408,-82.90053481000471,-77.90872683886754,63.199756401268345,
230303_133943,29.145068561724436,90.66754343458824,-82.90767829033624,-77.9155783794299,63.189842009461316,
230303_133944,29.136526037155335,90.65184199586913,-82.91455916070674,-77.92216548824439,63.180166648115595,
230303_133944,29.128231128464858,90.63625066708815,-82.92117958133427,-77.92849027525297,63.170727698861725,
230303_133944,29.120133738815525,90.62067269506643,-82.92757907815317,-77.93459039764916,63.16146782487811,
230303_133944,29.11231166064485,90.60525658355392,-82.93369596627883,-77.94040702773526,63.152475839222774,
230303_133945,29.104748966929904,90.58997383854967,-82.93954320755002,-77.94595258751168,63.14373381007828,
230303_133945,29.09743796398861,90.57480997588796,-82.94512694891759,-77.95123295379571,63.13523296411025,
230303_133945,29.090344934362044,90.55969232897024,-82.95047245807228,-77.9562719128731,63.126933748267916,
230303_133945,29.083517622206003,90.54472057727703,-82.95554336979747,-77.96103510077097,63.118891780326905,
230303_133946,29.06993265885674,90.51349534425526,-82.96537985097847,-77.97021608772602,63.102706780114154,
230303_133946,29.063907993494166,90.4989260992872,-82.96961458508837,-77.97413840196639,63.095436948831995,
230303_133946,29.058162886828494,90.48454031359138,-82.97356572062053,-77.97777678525289,63.088441589577606,
230303_133947,29.05267791986479,90.47029129780248,-82.97724696376753,-77.98114394371304,63.0816954728086,
230303_133947,29.047463334476884,90.45620613476751,-82.98065153084383,-77.98423369297839,63.07521669689127,
230303_133947,29.042521465604878,90.44229342317445,-82.98377828492795,-77.98704511332608,63.06900301676287,
230303_133947,29.037823304288032,90.42846840320762,-82.98664505358276,-77.98959408066804,63.06301937539141,
230303_133948,29.03340229652228,90.41482647644602,-82.98923088026538,-77.9918618123769,63.05730799067666,
230303_133948,29.02925273453192,90.4013519884945,-82.99153945448306,-77.99385164632244,63.051861734980584,
230303_133948,29.025375974835864,90.38805007319512,-82.99357015042547,-77.99556308283833,63.04668248176771,
230303_133948,29.02177092054004,90.37491726492522,-82.99532359535218,-77.99699666782521,63.04176880365854,
230303_133949,29.0184382524029,90.36195553645315,-82.99679936848653,-77.99815202563846,63.03712156378724,
230303_133949,29.015378039285178,90.349163938301,-82.99799722117403,-77.99902887754136,63.03274070512914,
230303_133949,29.012592689696184,90.33655118277926,-82.99891597988565,-77.99962626200939,63.02862949559672,
230303_133949,29.010086248540905,90.32413683865659,-82.99955452299994,-77.99994356166556,63.02479407239815,
230303_133950,29.007855686312162,90.31190708248587,-82.99991383417243,-77.99998140760184,63.02122994819535,
230303_133950,29.005903654043802,90.29987695181507,-82.99999357518897,-77.9997398585206,63.01794142310022,
230303_133950,29.00422805418029,90.28803309991557,-82.99979375782473,-77.99921856887667,63.014924912413335,
230303_133950,29.002832984355404,90.27640657250896,-82.99931523790224,-77.99841924321076,63.01218805099123,
230303_133951,29.00171597432021,90.26498177160828,-82.99855805108946,-77.99734149768841,63.009726637221085,
230303_133951,29.00087689002129,90.25375474389787,-82.99752164967632,-77.9959846706147,63.00754004352789,
230303_133951,29.000316828681154,90.24273738505596,-82.99620689776637,-77.99434996068955,63.00563077524185,
230303_133951,29.00003580613366,90.23192963230163,-82.99461376401514,-77.99243733377588,63.003998835161795,
230303_133952,29.000033999705714,90.22133771423613,-82.99274314843956,-77.9902478757728,63.002645179418494,
230303_133952,29.00031179069689,90.21095246606325,-82.99059300299635,-77.9877792490735,63.001568979716296,
230303_133952,29.000869782129516,90.20078027311537,-82.9881637733845,-77.98503208749463,63.00077159513973,
230303_133952,29.001706249360282,90.19084673465954,-82.98546193617219,-77.98201366466458,63.00025474104049,
230303_133953,29.00282027253545,90.1811492442126,-82.98248806742926,-77.97872450510201,63.000017262786635,
230303_133953,29.004219403677236,90.17163645776215,-82.9792245583033,-77.97514529374958,63.00005938499209,
